id,price,model,mileage,motorcycle_class,year,engine_capacity,engine_strokes,damaged,documents,city,date
5206,300 000₽,Kawasaki KLE 650,11 344 км,None,2014,650 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,28 сентября 2015
5207,88 690₽,Racer Ranger RC300-GY8,1 км,None,2015,270 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,28 сентября 2015
5208,120 000₽,Yamaha FZR 1000,18 000 км,None,1989,1 000 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,28 сентября 2015
5209,250 000₽,KTM Supermoto,200 км,None,2007,560 куб. см.,4х тактный,Исправен,Без ПТС,Москва,28 сентября 2015
5210,170 000₽,Suzuki Vl 400 Intruder,None,Чоппер,2002,400 куб. см.,None,Исправен,Есть ПТС,Москва,28 сентября 2015
5211,375 000₽,Ducati Superbike 848,5 100 км,None,2008,848 куб. см.,None,Исправен,Есть ПТС,Москва,28 сентября 2015
5212,650 000₽,Harley-Davidson Dyna Fat Bob,58 000 км,Чоппер,2009,1 540 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,28 сентября 2015
5213,135 000₽,Kawasaki Ninja 250R,10 000 км,None,2008,250 куб. см.,4х тактный,Исправен,Есть ПТС,Волоколамск,28 сентября 2015
5214,199 000₽,Suzuki GSR,1 100 км,None,2013,250 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,28 сентября 2015
5215,225 000₽,Honda CBR 600F4i,39 000 км,None,2003,600 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,28 сентября 2015
5216,45 000₽,Yamasaki Scorpion,300 км,None,2014,125 куб. см.,4х тактный,Исправен,Без ПТС,Москва,27 сентября 2015
5217,295 000₽,Suzuki Burgman AN650,11 492 км,None,2009,650 куб. см.,4х тактный,Исправен,Есть ПТС,Ногинск,27 сентября 2015
5218,285 000₽,Kawasaki VN Vulcan 900 Classic,3 697 км,Чоппер,2009,900 куб. см.,4х тактный,Исправен,Есть ПТС,Ногинск,27 сентября 2015
5219,315 000₽,Suzuki Boulevard M50,6 854 км,Чоппер,2009,800 куб. см.,4х тактный,Исправен,Есть ПТС,Ногинск,27 сентября 2015
5220,185 000₽,Suzuki Burgman,26 645 км,Чоппер,2007,400 куб. см.,4х тактный,Исправен,Есть ПТС,Ногинск,27 сентября 2015
5221,295 000₽,Kawasaki VN Vulcan 1600,9 335 км,Чоппер,2004,1 600 куб. см.,4х тактный,Исправен,Есть ПТС,Ногинск,27 сентября 2015
5222,325 000₽,Honda VTX 1300S,24 711 км,Чоппер,2004,1 300 куб. см.,4х тактный,Исправен,Есть ПТС,Ногинск,27 сентября 2015
5223,69 000₽,Yamaha FZX 250 Zeal,19 600 км,None,2009,250 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,27 сентября 2015
5224,780 000₽,Honda Gold Wing,74 000 км,None,2006,1 800 куб. см.,4х тактный,Исправен,Есть ПТС,Жуковский,26 сентября 2015
5225,695 000₽,Yamaha XVS1300,1 969 км,Чоппер,2013,1 300 куб. см.,4х тактный,Исправен,Есть ПТС,Ногинск,26 сентября 2015
5226,380 000₽,Kawasaki KX 450F,24 км,None,2014,450 куб. см.,4х тактный,Исправен,Без ПТС,Москва,25 сентября 2015
5227,135 000₽,Yamaha XJR 1200,64 000 км,None,1995,1 200 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,25 сентября 2015
5228,60 000₽,Baltmotors Classic 200,1 400 км,Чоппер,2014,200 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,10 октября 2015
5229,39 900₽,Sonik,1 км,None,2014,150 куб. см.,4х тактный,None,Есть ПТС,Москва,3 февраля 2016
5230,285 000₽,Honda CB 600,6 000 км,None,2010,600 куб. см.,4х тактный,Исправен,Есть ПТС,Калининград,24 сентября 2015
5231,990 000₽,Harley-Davidson Touring Road Glide Special,48 000 км,Чоппер,2008,1 594 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,24 сентября 2015
5232,150 000₽,Honda Magna,37 000 км,Чоппер,1996,250 куб. см.,4х тактный,Исправен,Есть ПТС,Подольск,24 сентября 2015
5233,290 000₽,Suzuki Boulevard M50,8 500 км,Чоппер,2008,800 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,24 сентября 2015
5234,99 000₽,Yamaha FZX 750,40 000 км,None,1992,750 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,24 сентября 2015
5235,65 000₽,Baltmotors,3 100 км,None,2013,250 куб. см.,4х тактный,Исправен,Есть ПТС,Чехов,24 сентября 2015
5236,80 000₽,Yamaha YBR 125,2 900 км,None,2014,125 куб. см.,2х тактный,Исправен,Есть ПТС,Балашиха,24 сентября 2015
5237,260 000₽,Honda CBR 600F4i,33 800 км,None,2003,600 куб. см.,4х тактный,Исправен,Есть ПТС,Люберцы,24 сентября 2015
5238,160 000₽,Honda CBR 600,38 000 км,None,1998,599 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,23 сентября 2015
5239,200 000₽,Yamaha YZF R6,50 000 км,None,2004,600 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,23 сентября 2015
5240,60 000₽,Yamaha XJR 400,None,None,1998,400 куб. см.,4х тактный,Исправен,Есть ПТС,Наро-Фоминск,23 сентября 2015
5241,Цена не указана,Kawasaki ER-6n,9 500 км,Стритфайтер,2013,650 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,23 сентября 2015
5242,115 000₽,Suzuki SV 400,20 000 км,None,2000,400 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,23 сентября 2015
5243,1 300 000₽,Harley-Davidson Softail,15 000 км,None,2011,1 600 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,23 сентября 2015
5244,39 900₽,Sonik,1 км,None,2014,150 куб. см.,4х тактный,None,Есть ПТС,Москва,3 февраля 2016
5245,34 900₽,Sonik,1 км,None,2014,150 куб. см.,4х тактный,None,Есть ПТС,Москва,3 февраля 2016
5246,385 000₽,Yamaha XJ 600,8 100 км,None,2014,600 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,22 сентября 2015
5247,430 000₽,Yamaha FZ 1,18 000 км,None,2012,998 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,22 сентября 2015
5248,55 000₽,Irbis TTR 250,2 600 км,None,2014,250 куб. см.,4х тактный,Исправен,Есть ПТС,Звенигород,21 сентября 2015
5249,600 000₽,BRP Can-Am Spyder RS SE5,8 000 км,None,2010,1 000 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,21 сентября 2015
5250,275 000₽,Kawasaki VN Vulcan 1500,30 000 км,Чоппер,2002,1 500 куб. см.,4х тактный,Исправен,Есть ПТС,Орехово-Зуево,21 сентября 2015
5251,400 000₽,Yamaha FZ 1,23 000 км,None,2007,1 000 куб. см.,4х тактный,Исправен,Есть ПТС,Королев,21 сентября 2015
5252,310 000₽,Yamaha RoadStar 1600,10 539 км,Чоппер,2002,1 600 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,21 сентября 2015
5253,120 000₽,Honda CBR 250,15 000 км,None,2013,250 куб. см.,4х тактный,None,Есть ПТС,Орехово-Зуево,21 сентября 2015
5254,240 000₽,Suzuki GSX 1300R,45 000 км,None,2000,1 300 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,21 сентября 2015
5255,99 000₽,Honda Steed 400,25 000 км,Чоппер,1998,400 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,21 сентября 2015
5256,110 000₽,Honda Steed 400,23 000 км,Чоппер,1998,400 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,21 сентября 2015
5257,550 000₽,Kawasaki 1400GTR,25 000 км,None,2009,1 400 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,20 сентября 2015
5258,235 000₽,Honda CBR 929RR,37 000 км,None,2001,929 куб. см.,4х тактный,Исправен,Есть ПТС,Пушкино,20 сентября 2015
5259,290 000₽,Yamaha DragStar XVS 650,15 000 км,Чоппер,2009,650 куб. см.,None,Исправен,Есть ПТС,Москва,19 сентября 2015
5260,250 000₽,Yamaha YZF R1,25 000 км,None,2004,998 куб. см.,4х тактный,Исправен,Есть ПТС,Королев,19 сентября 2015
5261,300 000₽,BMW R 1100 GS,85 000 км,None,1999,1 100 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,19 сентября 2015
5262,200 000₽,Kawasaki Z 750S,48 000 км,None,2005,750 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,19 сентября 2015
5263,370 000₽,Yamaha YZF R6,23 000 км,None,2011,600 куб. см.,4х тактный,Исправен,Есть ПТС,Ногинск,19 сентября 2015
5264,180 000₽,Honda XR 400,24 000 км,Эндуро,2005,400 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,19 сентября 2015
5265,450 000₽,GasGas,1 км,None,2014,300 куб. см.,2х тактный,Исправен,Без ПТС,Москва,18 сентября 2015
5266,100 000₽,Suzuki Skywave 400,48 300 км,None,2003,399 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,18 сентября 2015
5267,150 000₽,Suzuki RMX 250,13 000 км,None,1997,250 куб. см.,2х тактный,Исправен,Есть ПТС,Москва,18 сентября 2015
5268,220 000₽,Honda VT 750,30 500 км,Чоппер,2004,749 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,17 сентября 2015
5269,Цена не указана,Kawasaki ZZR 1200,20 000 км,None,2002,1 200 куб. см.,4х тактный,Исправен,Есть ПТС,Шатура,17 сентября 2015
5270,125 000₽,Aprilia RS 125,2 500 км,None,2008,125 куб. см.,2х тактный,Исправен,Есть ПТС,Москва,17 сентября 2015
5271,200 000₽,Kawasaki,20 000 км,Чоппер,1997,400 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,17 сентября 2015
5272,145 000₽,Stels 400 GS,107 км,None,2014,400 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,17 сентября 2015
5273,300 000₽,Honda CBR 1100XX,26 000 км,None,1999,1 134 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,11 марта 2016
5274,400 000₽,Honda DN-01,21 500 км,None,2008,680 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,17 сентября 2015
5275,98 000₽,Kayo T2,1 км,None,2014,250 куб. см.,4х тактный,Исправен,Есть ПТС,Серпухов,17 сентября 2015
5276,30 000₽,Irbis TTR 250,1 км,None,2012,250 куб. см.,4х тактный,Исправен,Без ПТС,Подольск,16 сентября 2015
5277,30 000₽,Irbis TTR 250,1 км,None,2012,250 куб. см.,4х тактный,Исправен,Без ПТС,Подольск,16 сентября 2015
5278,150 000₽,Honda CBR 900RR,105 000 км,None,1998,919 куб. см.,4х тактный,Исправен,Есть ПТС,Химки,16 сентября 2015
5279,169 000₽,Yamaha YZF R1,33 000 км,None,1998,998 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,16 сентября 2015
5280,70 000₽,Baltmotors Classic 200,62 км,Чоппер,2012,199 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,16 сентября 2015
5281,390 000₽,Yamaha XVS1300A Midnight Star,8 000 км,Чоппер,2007,1 300 куб. см.,2х тактный,Исправен,Есть ПТС,Домодедово,16 сентября 2015
5282,650 000₽,Yamaha YZF R6,3 500 км,None,2014,600 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,16 сентября 2015
5283,350 000₽,Honda CB600FA Hornet,14 000 км,None,2011,600 куб. см.,4х тактный,Исправен,Есть ПТС,Москва,15 сентября 2015
